UF;Municipio;Registro;Protocolo;COBRADE;Status;Populacao;DH_Mortos;DH_Feridos;DH_Enfermos;DH_Desabrigados;DH_Desalojados;DH_Desaparecidos;DH_Outros_Afetados;DM_Unidades_Habitacionais_Danificadas;DM_Unidades_Habitacionais_Destruidas;DM_Unidades_Habitacionais_Valor;DM_Instalacoes_publicas_de_saude_Danificadas;DM_Instalacoes_publicas_de_saude_Destruidas;DM_Instalacoes_publicas_de_saude_Valor;DM_Instalacoes_publicas_de_ensino_Danificadas;DM_Instalacoes_publicas_de_ensino_Destruidas;DM_Instalacoes_publicas_de_ensino_Valor;DM_Instalacoes_publicas_prestadoras_de_outros_servicos_Danificadas;DM_Instalacoes_publicas_prestadoras_de_outros_servicos_Destruidas;DM_Instalacoes_publicas_prestadoras_de_outros_servicos_Valor;DM_Instalacoes_publicas_de_uso_comunitario_Danificadas;DM_Instalacoes_publicas_de_uso_comunitario_Destruidas;DM_Instalacoes_publicas_de_uso_comunitario_Valor;DM_Obras_de_infraestrutura_publica_Danificadas;DM_Obras_de_infraestrutura_publica_Destruidas;DM_Obras_de_infraestrutura_publica_Valor;DA_Poluicao_ou_contaminacao_da_agua;DA_Poluicao_ou_contaminacao_do_ar;DA_Poluicao_ou_contaminacao_do_solo;DA_Diminuicao_ou_exaurimento_hidrico;DA_Incendios_em_parques_APAs_ou_APPs;PEPL_Assistencia_medica_saude_publica_e_atendimento_de_emergencias_medicas;PEPL_Abastecimento_de_agua_potavel;PEPL_Esgoto_de_aguas_pluviais_e_sistema_de_esgotos_sanitarios;PEPL_Sistema_de_limpeza_urbana_e_de_recolhimento_e_destinacao_do_lixo;PEPL_Sistema_de_desinfestacao_desinfeccao_do_habitat_controle_de_pragas_e_vetores;PEPL_Geracao_e_distribuicao_de_energia_eletrica;PEPL_Telecomunicacoes;PEPL_Transportes_locais_regionais_e_de_longo_curso;PEPL_Distribuicao_de_combustiveis_especialmente_os_de_uso_domestico;PEPL_Seguranca_publica;PEPL_Ensino;PEPR_Agricultura;PEPR_Pecuaria;PEPR_Industria;PEPR_Comercio;PEPR_Servicos;PEPL_Assistencia_medica_saude_publica_e_atendimento_de_emergencias_medicas;PEPL_Abastecimento_de_agua_potavel;PEPL_Esgoto_de_aguas_pluviais_e_sistema_de_esgotos_sanitarios;PEPL_Sistema_de_limpeza_urbana_e_de_recolhimento_e_destinacao_do_lixo;PEPL_Sistema_de_desinfestacao_desinfeccao_do_habitat_controle_de_pragas_e_vetores;PEPL_Geracao_e_distribuicao_de_energia_eletrica;PEPL_Telecomunicacoes;PEPL_Transportes_locais_regionais_e_de_longo_curso;PEPL_Distribuicao_de_combustiveis_especialmente_os_de_uso_domestico;PEPL_Seguranca_publica;PEPL_Ensino
RS;Engenho Velho;06/09/2022;RS-F-4306924-13215-20220902;13215 - Tempestade Local/Convectiva - Vendaval;Registro;1530;0.0;0.0;0.0;0.0;10.0;0.0;0.0;12.0;0.0;12000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;2500.0;0.0;0.0;0.0;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0
RS;Canoas;16/08/2022;RS-F-4304606-13215-20220815;13215 - Tempestade Local/Convectiva - Vendaval;Reconhecido;324025;0.0;44.0;0.0;3.0;144.0;0.0;57192.0;6200.0;0.0;999500.0;28.0;0.0;263350.0;36.0;0.0;1500000.0;14.0;0.0;1074224.06;33.0;0.0;2665903.3;0.0;0.0;0.0;;;;;;263350.0;38844.22;0.0;1871029.05;0.0;741662.82;160778.0;86759.75;0.0;699187.0;1500000.0;320000.0;0.0;0.0;1500000.0;0.0;0;0;0;0;0;0;0;0;0;0;0
RS;Eldorado do Sul;17/08/2022;RS-F-4306767-13213-20220815;13213 - Tempestade Local/Convectiva - Granizo;Reconhecido;34335;0.0;0.0;0.0;0.0;0.0;0.0;16000.0;4000.0;0.0;2200000.0;0.0;0.0;0.0;7.0;0.0;51400.0;2.0;0.0;8360.0;1.0;0.0;4000.0;0.0;0.0;0.0;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;51400.0;0.0;0.0;0.0;185000.0;0.0;0;0;0;0;0;0;0;0;0;0;0
RS;Cachoeirinha;22/08/2022;RS-F-4303103-13215-20220815;13215 - Tempestade Local/Convectiva - Vendaval;Reconhecido;118294;0.0;0.0;0.0;0.0;10.0;0.0;88362.0;13124.0;0.0;5249600.0;4.0;0.0;22400.0;19.0;0.0;284000.0;1.0;0.0;10359.25;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;22400.0;0.0;0.0;326497.6;0.0;0.0;0.0;0.0;0.0;0.0;284000.0;0.0;0.0;2750000.0;1600000.0;0.0;0;0;0;0;0;0;0;0;0;0;0
RS;Sao Jeronimo;17/08/2022;RS-F-4318408-13213-20220815;13213 - Tempestade Local/Convectiva - Granizo;Reconhecido;22141;0.0;0.0;0.0;0.0;260.0;0.0;1500.0;205.0;0.0;62586.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;8000.0;;;;;;0.0;0.0;0.0;14000.0;0.0;0.0;0.0;0.0;1113.74;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0
RS;Garruchos;16/08/2022;RS-F-4308656-13213-20220815;13213 - Tempestade Local/Convectiva - Granizo;Registro;3233;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0
RS;Joia;24/08/2022;RS-F-4311155-13213-20220815;13213 - Tempestade Local/Convectiva - Granizo;Registro;8329;0.0;0.0;0.0;0.0;0.0;0.0;0.0;15.0;0.0;1521.95;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0
RS;Charqueadas;22/08/2022;RS-F-4305355-13213-20220815;13213 - Tempestade Local/Convectiva - Granizo;Reconhecido;35363;0.0;0.0;0.0;0.0;0.0;0.0;4000.0;660.0;0.0;82367.4;0.0;0.0;0.0;4.0;0.0;3000.0;0.0;0.0;0.0;1.0;0.0;150000.0;0.0;0.0;0.0;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3000.0;208000.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0
RS;Gravatai;18/08/2022;RS-F-4309209-13215-20220815;13215 - Tempestade Local/Convectiva - Vendaval;Reconhecido;255762;0.0;0.0;0.0;25.0;0.0;0.0;2001.0;350.0;4.0;362628.0;8.0;0.0;12298.0;36.0;0.0;103555.09;2.0;0.0;44000.0;1.0;0.0;30736.0;0.0;0.0;0.0;;;;;;12298.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;103555.09;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0
RS;Rio Pardo;18/08/2022;RS-F-4315701-13213-20220815;13213 - Tempestade Local/Convectiva - Granizo;Reconhecido;37602;0.0;0.0;0.0;0.0;0.0;0.0;12364.0;3096.0;0.0;9000000.0;3.0;0.0;1005.1;4.0;0.0;76930.39;0.0;0.0;0.0;6.0;0.0;69733.19;0.0;0.0;0.0;;;;;;1005.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;31190.0;10535125.0;400000.0;75000.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0
RS;Morro Redondo;16/08/2022;RS-F-4312450-13213-20220815;13213 - Tempestade Local/Convectiva - Granizo;Registro;6231;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0
RS;Santa Cruz do Sul;18/08/2022;RS-F-4316808-11311-20220810;11311 - Quedas, Tombamentos e rolamentos - Blocos;Registro;118287;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;100.0;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0
RS;Santa Maria;09/08/2022;RS-F-4316907-11340-20220809;11340 - Subsidencias e colapsos;Registro;261027;0.0;0.0;0.0;0.0;0.0;0.0;2500.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0
RS;Piratini;05/08/2022;RS-F-4314605-13214-20220805;13214 - Tempestade Local/Convectiva - Chuvas Intensas;Registro;19831;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0
RS;Vila Nova do Sul;22/07/2022;RS-F-4323457-12200-20220716;12200 - Enxurradas;Reconhecido;4221;0.0;0.0;0.0;0.0;0.0;0.0;480.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;786000.0;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;786000.0;0.0;0.0;0.0;0.0;45000.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0
RS;Sant`Ana do Livramento;21/07/2022;RS-F-4317103-13214-20220716;13214 - Tempestade Local/Convectiva - Chuvas Intensas;Nao reconhecido;82513;0.0;0.0;0.0;0.0;0.0;0.0;8050.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8000398.3;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8000398.3;0.0;0.0;0.0;0.0;105000.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0
RS;Sao Jose do Norte;22/07/2022;RS-F-4318507-13213-20220716;13213 - Tempestade Local/Convectiva - Granizo;Registro;25523;0.0;0.0;0.0;0.0;0.0;0.0;0.0;50.0;0.0;25000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0
RS;Capao do Cipo;20/07/2022;RS-F-4304655-13213-20220716;13213 - Tempestade Local/Convectiva - Granizo;Registro;3107;0.0;0.0;0.0;0.0;0.0;0.0;0.0;25.0;0.0;27500.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0
RS;Passa Sete;18/07/2022;RS-F-4314068-12200-20220716;12200 - Enxurradas;Registro;5159;0.0;0.0;0.0;0.0;0.0;0.0;5790.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;15.0;0.0;950000.0;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;300000.0;0.0;0.0;200000.0;924000.0;247338.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0
RS;Pinheiro Machado;15/07/2022;RS-F-4314506-13214-20220715;13214 - Tempestade Local/Convectiva - Chuvas Intensas;Reconhecido;12787;0.0;0.0;0.0;0.0;2.0;0.0;12785.0;8.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12.0;0.0;574776.55;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;574776.55;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0
RS;Santa Maria;11/07/2022;RS-F-4316907-13215-20220711;13215 - Tempestade Local/Convectiva - Vendaval;Registro;261027;0.0;0.0;0.0;0.0;0.0;0.0;3.0;1.0;0.0;1000.0;0.0;0.0;0.0;2.0;0.0;2000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2000.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0
RS;Santa Maria;11/07/2022;RS-F-4316907-12300-20220708;12300 - Alagamentos;Registro;261027;0.0;0.0;0.0;0.0;0.0;0.0;12.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0
RS;Novo Barreiro;01/07/2022;RS-F-4313490-12200-20220623;12200 - Enxurradas;Reconhecido;3978;0.0;0.0;0.0;0.0;0.0;0.0;569.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1027.0;0.0;3910060.0;;;;;;0.0;0.0;0.0;2700.0;0.0;0.0;0.0;3910060.0;0.0;0.0;0.0;3945000.0;600000.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0
RS;Vacaria;23/06/2022;RS-F-4322509-13213-20220622;13213 - Tempestade Local/Convectiva - Granizo;Reconhecido;61345;0.0;0.0;0.0;0.0;40.0;0.0;5960.0;1500.0;0.0;260000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0.0;0.0;0.0;15000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0
RS;Ibiraiaras;24/06/2022;RS-F-4309902-13213-20220622;13213 - Tempestade Local/Convectiva - Granizo;Registro;7175;0.0;0.0;0.0;0.0;0.0;0.0;0.0;16.0;0.0;100000.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;600000.0;20000.0;0.0;8000.0;0.0;0;0;0;0;0;0;0;0;0;0;0
RS;David Canabarro;30/06/2022;RS-F-4306304-13213-20220622;13213 - Tempestade Local/Convectiva - Granizo;Reconhecido;4683;0.0;0.0;0.0;0.0;26.0;0.0;800.0;300.0;0.0;480000.0;0.0;0.0;0.0;1.0;0.0;18000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;18000.0;567000.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0
RS;Nova Palma;23/06/2022;RS-F-4313102-13213-20220622;13213 - Tempestade Local/Convectiva - Granizo;Registro;6345;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0
RS;Segredo;28/06/2022;RS-F-4320263-13213-20220622;13213 - Tempestade Local/Convectiva - Granizo;Reconhecido;7158;0.0;0.0;0.0;0.0;0.0;0.0;372.0;93.0;0.0;182839.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0
RS;Lagoao;24/06/2022;RS-F-4311254-13213-20220622;13213 - Tempestade Local/Convectiva - Granizo;Reconhecido;6185;0.0;0.0;0.0;0.0;0.0;0.0;248.0;84.0;0.0;150027.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1607635.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0
RS;Marcelino Ramos;30/06/2022;RS-F-4311908-12200-20220622;12200 - Enxurradas;Reconhecido;5134;0.0;0.0;0.0;0.0;0.0;0.0;170.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;17.0;0.0;839094.0;;;;;;0.0;0.0;18294.0;0.0;0.0;0.0;0.0;820800.0;0.0;0.0;0.0;881340.0;240032.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0
RS;Barros Cassal;29/06/2022;RS-F-4302006-12200-20220622;12200 - Enxurradas;Reconhecido;11133;0.0;0.0;0.0;0.0;0.0;0.0;5020.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;998151.6;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;998151.6;0.0;0.0;0.0;690000.0;360000.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0
RS;Rio dos Indios;27/06/2022;RS-F-4315552-13213-20220621;13213 - Tempestade Local/Convectiva - Granizo;Reconhecido;3616;0.0;0.0;0.0;0.0;0.0;0.0;300.0;65.0;0.0;152901.49;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0.0;0.0;0.0;1000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2399000.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0
RS;Coxilha;30/06/2022;RS-F-4305975-12200-20220621;12200 - Enxurradas;Reconhecido;2826;0.0;0.0;0.0;0.0;0.0;0.0;1100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;139783.83;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;139783.83;0.0;0.0;0.0;6678681.32;2700000.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0
RS;Chapada;23/06/2022;RS-F-4305306-12200-20220621;12200 - Enxurradas;Reconhecido;9377;0.0;0.0;0.0;0.0;0.0;0.0;5758.0;0.0;0.0;0.0;1.0;0.0;60000.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;5000.0;1005.0;1.0;12273500.0;;;;;;0.0;18000.0;88000.0;0.0;0.0;0.0;0.0;12229500.0;0.0;0.0;0.0;37607000.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0
RS;Palmeira das Missoes;29/06/2022;RS-F-4313706-12200-20220621;12200 - Enxurradas;Reconhecido;34335;0.0;0.0;0.0;0.0;28.0;0.0;34307.0;7.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;1221896.28;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6718000.0;0.0;0.0;0.0;8367120.0;654000.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0
RS;Novo Barreiro;28/06/2022;RS-F-4313490-12200-20220620;12200 - Enxurradas;Registro;3978;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0
RS;Ibarama;19/07/2022;RS-F-4309753-13213-20220618;13213 - Tempestade Local/Convectiva - Granizo;Registro;4371;0.0;0.0;0.0;0.0;14.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0
RS;Cachoeira do Sul;22/06/2022;RS-F-4303004-13215-20220617;13215 - Tempestade Local/Convectiva - Vendaval;Registro;83827;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0
RS;Eldorado do Sul;14/06/2022;RS-F-4306767-23120-20220611;23120 - Incendios em aglomerados residenciais;Registro;34335;0.0;0.0;0.0;0.0;8.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0
RS;Cachoeira do Sul;22/06/2022;RS-F-4303004-13214-20220606;13214 - Tempestade Local/Convectiva - Chuvas Intensas;Registro;83827;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0
RS;Ibirapuita;08/06/2022;RS-F-4309951-12200-20220529;12200 - Enxurradas;Reconhecido;4061;0.0;0.0;0.0;0.0;0.0;0.0;1670.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;0.0;961197.27;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;961197.27;0.0;0.0;0.0;0.0;550000.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0
RS;Cerro Grande;30/05/2022;RS-F-4305157-12200-20220529;12200 - Enxurradas;Reconhecido;2417;0.0;0.0;0.0;0.0;0.0;0.0;2417.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8000.0;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8000.0;0.0;0.0;0.0;1584000.0;950400.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0
RS;Sao Jose das Missoes;06/06/2022;RS-F-4318457-12200-20220529;12200 - Enxurradas;Nao reconhecido;2720;0.0;0.0;0.0;0.0;0.0;0.0;2720.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;22200.0;;;;;;0.0;12700.0;0.0;0.0;0.0;0.0;0.0;22200.0;0.0;0.0;0.0;560000.0;58800.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0
RS;Novo Tiradentes;01/06/2022;RS-F-4313441-12200-20220529;12200 - Enxurradas;Reconhecido;2277;0.0;0.0;0.0;0.0;0.0;0.0;2277.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;118.0;0.0;1618705.73;DE 5% A 10%;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1618705.73;0.0;0.0;0.0;2910000.0;660540.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0
RS;Braga;06/06/2022;RS-F-4302600-12200-20220529;12200 - Enxurradas;Reconhecido;3702;0.0;0.0;0.0;0.0;9.0;0.0;3693.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;16.0;0.0;1072880.0;;;MAIS DE 20%;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1072880.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0
RS;Candido Godoi;31/05/2022;RS-F-4304309-12200-20220528;12200 - Enxurradas;Registro;6535;0.0;0.0;0.0;0.0;0.0;0.0;20.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;15000.0;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0
RS;Crissiumal;10/06/2022;RS-F-4306007-12200-20220527;12200 - Enxurradas;Reconhecido;14085;0.0;0.0;0.0;0.0;0.0;0.0;5000.0;21.0;0.0;50000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;26.0;12.0;1500000.0;MAIS DE 20%;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0
RS;Sant`Ana do Livramento;02/06/2022;RS-F-4317103-12200-20220526;12200 - Enxurradas;Reconhecido;82513;0.0;0.0;0.0;0.0;0.0;0.0;1000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;316994.31;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;316994.31;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0
